price,sqft_living,sqft_above,bedrooms,bathrooms,sqft_lot,floors,waterfront,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
505000,1830,1010,3,1.5,217800,1,0,3,820,1981,0,98053,47.6277,-121.972
265000,1820,1820,3,1.75,32666,1,0,4,0,1966,0,98022,47.1803,-121.974
296000,1780,1780,4,2.5,3600,2,0,3,0,2006,0,98038,47.3665,-122.017
360000,1840,1840,4,2.5,9611,2,0,3,0,1996,0,98178,47.4964,-122.251
595000,3370,3370,3,2.5,14402,2,0,3,0,2004,0,98045,47.5008,-121.776
515000,3590,3590,4,3,8249,2,0,3,0,1997,0,98023,47.2846,-122.341
507000,1670,1670,2,1.75,6460,1,0,3,0,2004,0,98053,47.7123,-122.027
399950,2420,2420,4,2,31465,1,0,3,0,1984,0,98092,47.3131,-122.115
469000,3550,2100,4,2.75,13938,1,0,5,1450,1966,0,98188,47.425,-122.283
443500,940,940,2,1,6804,1,0,3,0,1949,0,98177,47.7047,-122.373
223000,1670,1300,3,2,6824,1,0,3,370,1990,0,98042,47.3666,-122.084
590000,3100,2400,4,3.5,15842,2,0,3,700,1996,0,98028,47.7466,-122.242
650000,1870,1230,3,2,3388,1,0,4,640,1925,0,98199,47.6372,-122.395
425000,1820,1280,3,2.25,8814,1,0,3,540,1967,0,98125,47.7162,-122.309
175000,1250,1250,3,1,9775,1,0,3,0,1971,0,98045,47.4474,-121.771
210000,1440,1440,3,2,7210,1,0,3,0,1983,0,98092,47.3128,-122.184
577000,2060,1330,3,2.5,5750,1,0,3,730,1976,0,98116,47.5671,-122.391
605000,1760,940,2,1.75,5000,1,0,4,820,1927,0,98117,47.682,-122.372
289500,960,820,3,1,6400,1,0,4,140,1944,0,98178,47.496,-122.239
1040000,1900,1330,3,1.75,9375,1,0,4,570,1941,0,98115,47.6821,-122.273
543500,1270,990,3,2.25,2790,1,0,3,280,1970,0,98199,47.6581,-122.396
480000,3250,3250,4,2.25,34293,2,0,4,0,1983,0,98042,47.3496,-122.094
218000,960,960,3,1,9633,1,0,5,0,1982,0,98022,47.1951,-122.001
565000,1330,960,2,1.75,6000,1,0,4,370,1914,1945,98199,47.6539,-122.396
426700,2080,1600,3,1.75,7700,1,0,5,480,1968,0,98056,47.5375,-122.178
650000,2690,2130,3,2.5,11575,1,0,3,560,1957,0,98028,47.7605,-122.267
542000,890,770,2,1,3060,1,0,3,120,1910,0,98105,47.6663,-122.326
245000,1360,1360,3,1.5,8910,2,0,5,0,1949,0,98188,47.4488,-122.275
1120000,3000,2000,3,1.5,5750,2,0,5,1000,1924,0,98116,47.5821,-122.39
595000,3740,1980,5,2.75,6750,1,0,4,1760,1978,0,98028,47.7679,-122.261
729500,1660,1530,3,2.5,1091,3,0,3,130,2015,0,98116,47.5818,-122.402
430000,2360,2360,3,2.5,6699,2,0,3,0,2003,0,98065,47.5317,-121.853
240000,1760,1150,3,1.75,6500,1,0,3,610,1987,0,98038,47.3647,-122.05
530000,1320,870,3,1.75,2500,1,0,3,450,1918,0,98105,47.6681,-122.305
157000,870,870,1,1,26326,1,0,3,0,1939,0,98198,47.4152,-122.3
425000,1260,1260,4,1,7645,1.5,0,3,0,1925,0,98146,47.5044,-122.35
220000,1000,1000,3,1,6020,1,0,3,0,1944,0,98166,47.4793,-122.346
337000,1470,1470,3,2.5,3976,2,0,3,0,1999,0,98065,47.526,-121.826
495000,990,990,3,1,6000,1,0,3,0,1943,0,98105,47.6718,-122.267
269900,1140,1140,3,1.75,22267,1,0,3,0,1986,0,98045,47.4761,-121.758
312000,1255,1255,3,1.5,1374,3,0,3,0,2004,0,98125,47.7145,-122.311
331000,1300,1300,3,1.75,9079,1,0,3,0,1986,0,98059,47.4834,-122.159
655000,2630,2630,4,2.5,4000,3,0,3,0,2002,0,98117,47.6915,-122.381
1250000,3160,2360,4,3.25,5000,2,0,5,800,1965,0,98105,47.6597,-122.274
460000,1550,860,3,1.75,4708,1,0,4,690,1949,0,98115,47.6759,-122.286
435000,1700,850,4,2.5,6380,1,0,4,850,1940,0,98115,47.6988,-122.319
664000,2510,1630,4,2.75,11880,1,0,5,880,1978,0,98006,47.5427,-122.181
865000,1800,1800,4,1.75,4180,2,0,4,0,1921,0,98102,47.6462,-122.318
385000,1800,1200,3,1.75,18000,1,0,3,600,1968,0,98058,47.4406,-122.146
280000,1010,1010,2,1,3000,1,0,4,0,1925,0,98045,47.4965,-121.785
188000,1120,1120,2,1.5,17487,1,0,3,0,1924,0,98178,47.5024,-122.271
1150000,4370,4370,4,3.5,18361,2,0,3,0,2001,0,98065,47.544,-121.872
222000,1440,970,3,2,7187,1,0,4,470,1981,0,98023,47.291,-122.368
799000,2580,2580,4,3,209523,2,0,3,0,1984,0,98053,47.6932,-122.006
609900,3190,3190,4,2.5,7399,2,0,3,0,2006,0,98038,47.3558,-122.004
400000,1420,1420,4,1,4875,1.5,0,3,0,1930,0,98115,47.6942,-122.321
802541,2990,2990,5,2.75,6768,2,0,3,0,2014,0,98006,47.5462,-122.182
320000,2680,2680,3,2.5,7757,2,0,3,0,1990,0,98023,47.2918,-122.346
507000,2730,2730,4,2.5,7649,2,0,3,0,2006,0,98065,47.5441,-121.882
387500,1220,1220,3,1,8329,1,0,3,0,1946,0,98115,47.6982,-122.298
359900,2470,2470,4,2.25,7698,2,0,3,0,1983,0,98058,47.4406,-122.141
410000,800,670,2,1,4342,1,0,3,130,1927,0,98115,47.6997,-122.316
690000,2900,2900,4,2.5,23488,2,0,3,0,1992,0,98053,47.6726,-122.03
268000,1680,1100,4,1.75,9966,1,0,3,580,1977,0,98198,47.3923,-122.311
225000,1760,920,3,1.75,26055,1,0,3,840,1979,0,98042,47.3664,-122.1
480000,2180,1730,4,2,10575,1,0,2,450,1950,0,98005,47.589,-122.177
485000,1400,1100,4,2,3600,1,0,3,300,1900,0,98119,47.6385,-122.37
130000,880,880,2,1,9000,1,0,3,0,1928,0,98188,47.4672,-122.291
325000,1060,1060,2,1,5703,1,0,4,0,1946,0,98198,47.3444,-122.327
310000,1490,1490,3,1.75,7150,1,0,5,0,1967,0,98059,47.5015,-122.124
530000,3660,3260,3,2.5,39478,2,0,4,400,1989,0,98022,47.2413,-121.972
250000,1710,1010,4,1.75,7140,1,0,5,700,1968,0,98032,47.3745,-122.275
452000,2660,2660,6,2.25,13579,2,0,3,0,1937,1990,98125,47.7142,-122.286
730000,2660,2660,6,2.25,13579,2,0,3,0,1937,1990,98125,47.7142,-122.286
289950,1670,1670,3,2.5,6186,2,0,3,0,2002,0,98038,47.3668,-122.031
1580000,4670,4670,4,3.25,51836,2,0,4,0,1988,0,98005,47.635,-122.164
350000,2520,1550,5,3,5500,1,0,3,970,2004,0,98178,47.4938,-122.255
320000,1650,1130,3,1.5,9380,1,0,5,520,1978,0,98058,47.4525,-122.162
210000,1440,1440,2,1.75,5680,1,0,4,0,1978,0,98198,47.3825,-122.319
328000,1470,1130,3,1.75,7650,1,0,3,340,1983,0,98059,47.4818,-122.161
315000,1540,1540,3,2.25,17424,2,0,3,0,1992,0,98045,47.4429,-121.759
403000,2090,2090,3,2.75,8354,2,0,3,0,2012,0,98019,47.7336,-121.965
365000,2070,2070,4,2.25,8893,2,0,4,0,1986,0,98058,47.4388,-122.162
588000,1910,1270,3,1,8167,1,0,4,640,1951,0,98117,47.7004,-122.368
605000,1920,1260,3,1.75,7400,1,0,4,660,1977,0,98006,47.5633,-122.131
1300000,3400,2290,3,3.25,5979,2,0,4,1110,1937,0,98105,47.6585,-122.273
459000,1170,1020,2,1.75,4887,1,0,3,150,1929,0,98117,47.695,-122.366
395000,1500,900,3,1,4000,1,0,3,600,1925,0,98117,47.6921,-122.38
650000,2010,1300,4,1.75,5070,1,0,4,710,1963,0,98116,47.5793,-122.402
449950,2170,2170,3,2.5,4912,2,0,3,0,2003,0,98028,47.7767,-122.239
517500,1430,1250,3,1.5,5200,1,0,4,180,1940,0,98117,47.6988,-122.387
950000,2150,1140,3,1.75,4200,1,0,5,1010,1960,0,98116,47.5671,-122.405
699800,2380,2380,2,2.5,6600,1,0,3,0,2010,0,98053,47.717,-122.02
850000,1370,770,3,1.75,3850,1,0,5,600,1911,1988,98112,47.6374,-122.279
316500,1600,1070,3,1.75,14250,1,0,3,530,1979,0,98023,47.3272,-122.355
942500,3750,2030,5,3.5,9612,1,0,4,1720,1981,0,98006,47.5511,-122.157
1310000,3950,2910,2,2.25,3938,2,0,3,1040,1991,0,98116,47.5912,-122.384
856600,2400,2400,4,2.25,13430,1,0,4,0,1964,0,98005,47.5987,-122.178
565000,2440,2440,4,2.5,22594,2,0,3,0,1996,0,98053,47.6333,-121.97
400000,1190,1050,3,2.25,1149,2,0,3,140,2008,0,98116,47.5818,-122.387
330000,1400,1400,3,2,218252,1,0,3,0,1997,0,98019,47.7576,-121.934
374950,2730,2730,4,2.75,4683,2,0,3,0,2005,0,98038,47.3608,-122.043
405300,2390,1610,3,2.75,7939,1,0,5,780,1983,0,98056,47.4987,-122.166
260000,1100,1100,3,1.75,10968,1,0,5,0,1984,0,98042,47.363,-122.08
760000,2430,1470,4,2.5,6099,1,0,5,960,1965,0,98115,47.6777,-122.287
405000,3170,2360,3,2.5,12750,2,0,3,810,1995,0,98023,47.3384,-122.336
429900,2640,2640,4,2.5,8625,2,0,3,0,1987,0,98058,47.4598,-122.15
341500,1130,1130,3,1.5,7223,1,0,4,0,1961,0,98056,47.5089,-122.189
465250,1940,1940,5,2,7642,1.5,0,3,0,1957,0,98177,47.7751,-122.38
450000,1100,1100,2,2,3000,1.5,0,3,0,1912,2005,98117,47.6797,-122.362
390000,1200,1200,3,1,10800,1,0,4,0,1955,0,98006,47.5771,-122.144
420000,2000,1000,3,2.25,8030,1,0,4,1000,1963,0,98008,47.6188,-122.114
370000,2710,2710,4,2.5,5880,2,0,3,0,1998,0,98092,47.3314,-122.172
2250000,4860,3100,5,4.25,9453,1.5,0,5,1760,1905,0,98112,47.6196,-122.286
305000,1250,1250,3,1,23680,1,0,5,0,1967,0,98059,47.475,-122.11
650000,3610,3610,6,2.75,10003,1.5,0,4,0,1966,0,98008,47.6261,-122.125
218000,1930,1930,5,1.75,8040,1,0,4,0,1966,0,98023,47.3109,-122.376
500000,1280,1280,2,1,5400,1,0,3,0,1964,0,98117,47.6949,-122.371
1360000,3550,2260,4,3.5,11000,1,0,3,1290,1999,0,98006,47.5506,-122.134
737500,3200,3200,4,2.5,36276,2,0,3,0,1993,0,98053,47.6304,-121.994
710000,1740,1740,4,2,9000,1,0,5,0,1958,0,98033,47.6815,-122.198
470000,2100,2100,3,2.5,4700,2,0,3,0,1999,0,98065,47.5341,-121.867
1220000,3190,1680,4,2.5,8684,1,0,5,1510,1967,0,98006,47.5619,-122.162
308000,1960,1960,4,2.25,12243,2,0,3,0,1989,0,98042,47.3405,-122.058
565000,2390,1360,3,2.75,9966,1,0,5,1030,1977,0,98006,47.5433,-122.185
581000,2600,2600,3,2.5,4438,2,0,3,0,2004,0,98053,47.6799,-122.034
361000,1950,1950,3,2,8698,1,0,3,0,1999,0,98042,47.39,-122.153
345000,1250,1250,3,1,7210,1,0,4,0,1964,0,98008,47.6329,-122.121
347000,1680,1680,3,2.5,4308,2,0,3,0,2004,0,98056,47.4802,-122.179
682000,2760,2760,5,2.75,5000,2,0,3,0,2005,0,98059,47.539,-122.188
246500,1430,1430,3,2,8919,1,0,3,0,1992,0,98022,47.2118,-121.983
325000,1490,1490,3,1,57381,1.5,0,4,0,1932,0,98092,47.2597,-122.228
1100000,3010,1890,3,2,5000,2,0,5,1120,1931,0,98199,47.6347,-122.396
465750,1260,1260,3,1.5,10350,1,0,3,0,1959,0,98008,47.6357,-122.123
595000,1910,1110,3,1.75,5753,1,0,3,800,1941,0,98115,47.6898,-122.327
350000,1780,1780,3,2.25,16290,2,0,4,0,1987,0,98058,47.4622,-122.127
270000,1900,1900,4,2.25,8600,1,0,4,0,1975,0,98023,47.3102,-122.381
662500,2450,1340,6,2.25,25600,1,0,3,1110,1957,0,98008,47.6061,-122.117
324500,1920,1230,3,1.75,11340,1,0,4,690,1977,0,98023,47.3272,-122.362
430000,1350,1350,2,1.75,4003,1,0,3,0,2004,0,98053,47.7176,-122.033
419950,1350,1350,2,1.75,4003,1,0,3,0,2004,0,98053,47.7176,-122.033
285000,2510,1290,4,1.75,7440,1,0,4,1220,1962,0,98032,47.3748,-122.276
332000,2470,2470,4,2.5,7780,2,0,3,0,2002,0,98092,47.3337,-122.191
428750,1620,1620,3,1,30736,1.5,0,4,0,1911,1977,98006,47.5719,-122.119
330000,2300,2300,3,2.25,35287,2,0,3,0,1977,0,98022,47.2477,-121.937
456500,2000,2000,4,3.5,2309,3,0,3,0,2008,0,98177,47.7027,-122.361
352000,1640,1640,3,2.25,11050,1,0,4,0,1972,0,98059,47.4723,-122.121
664000,1530,1530,4,2,4080,1.5,0,4,0,1912,0,98105,47.6645,-122.325
254000,2070,1450,3,2,9000,1,0,4,620,1969,0,98023,47.3085,-122.376
287653,1050,1050,3,1,16050,1,0,4,0,1960,1981,98038,47.3841,-122.006
450000,2390,1750,4,1.75,23899,1,0,3,640,1949,0,98028,47.7557,-122.237
327000,2400,2400,5,2.75,8050,2,0,3,0,1998,0,98092,47.2635,-122.209
370500,1790,1790,4,2.5,6120,2,0,3,0,2005,0,98059,47.4829,-122.128
265000,1720,1720,3,2.5,6271,2,0,3,0,1993,0,98038,47.3898,-122.049
450000,2980,1800,4,2.75,13260,1,0,4,1180,1979,0,98056,47.5152,-122.197
166600,1150,1150,3,1.75,8690,1,0,4,0,1977,0,98042,47.3729,-122.115
565000,910,910,3,1,5212,1,0,3,0,1951,0,98115,47.6742,-122.284
539900,1650,1230,3,1.75,10150,1,0,3,420,1976,0,98033,47.6963,-122.169
280000,2050,2050,4,2.5,7416,2,0,3,0,1990,0,98092,47.2658,-122.219
275000,1420,1420,3,2.25,8549,2,0,4,0,1989,0,98038,47.3576,-122.039
467000,3460,3460,3,2.5,6590,2,0,3,0,2001,0,98056,47.4802,-122.188
289999,2180,1220,5,2.5,8240,1,0,4,960,1977,0,98092,47.3122,-122.191
795000,2920,1460,3,2,13650,1,0,5,1460,1975,0,98033,47.6652,-122.188
860000,3060,3060,3,2.25,12095,2,0,3,0,1983,0,98006,47.5611,-122.106
1100000,3064,3064,0,0,4764,3.5,0,3,0,1990,0,98102,47.6362,-122.322
229000,1020,1020,3,1,8100,1,0,3,0,1954,0,98198,47.3586,-122.314
414900,1260,870,3,1.5,9570,1,0,3,390,1941,0,98115,47.7004,-122.305
225000,1800,1800,4,2.25,9350,1,0,3,0,1969,0,98092,47.2959,-122.191
720000,2040,1360,3,1.75,4000,2,0,5,680,1924,0,98105,47.6675,-122.289
930000,2200,1430,4,2.5,4000,2,0,5,770,1908,0,98119,47.6402,-122.37
740000,3000,3000,3,2.5,25341,2,0,3,0,1995,0,98053,47.6724,-122.013
1010000,1820,1820,4,1,5400,1.5,0,3,0,1923,2014,98102,47.6476,-122.318
395000,2910,2910,4,2.5,5000,2,0,3,0,2002,0,98042,47.3782,-122.127
730000,2190,1840,4,2.25,9009,2,0,4,350,1977,0,98033,47.6916,-122.188
291500,1260,1260,3,1.75,9600,1,0,4,0,1988,0,98042,47.3592,-122.076
839900,3810,2560,4,3.5,13592,1,0,3,1250,2013,0,98056,47.5134,-122.2
300000,1480,1080,3,2,6698,1,0,4,400,1979,0,98058,47.4614,-122.168
530000,1250,1250,3,1.75,6041,1.5,0,5,0,1942,0,98115,47.69,-122.304
314950,1654,1654,3,2.25,8479,2,0,3,0,1995,0,98038,47.3627,-122.037
645000,2070,1130,3,1.75,5500,1,0,4,940,1946,0,98115,47.6733,-122.301
290000,2120,2120,5,1.5,7700,1.5,0,5,0,1962,0,98058,47.4599,-122.172
250000,1440,1440,3,2,9220,1,0,3,0,1965,0,98198,47.3702,-122.317
255000,1340,1340,3,1.5,8450,1,0,4,0,1958,0,98188,47.4405,-122.28
990000,2780,1390,4,2.5,10480,1,0,3,1390,1967,0,98033,47.6597,-122.204
390000,2570,1420,4,3,262018,1,0,3,1150,1988,0,98058,47.4417,-122.09
299900,1560,1290,3,2.25,35026,1,0,3,270,1985,0,98092,47.3023,-122.069
891000,2330,1720,4,2,5000,1.5,0,5,610,1925,0,98117,47.6804,-122.358
1200000,3660,1830,3,2,22410,1,0,4,1830,1947,0,98117,47.6972,-122.4
378000,2790,2790,4,2.5,4650,2,0,3,0,2004,0,98038,47.3556,-122.026
253000,2020,1310,3,2.5,6564,1,0,3,710,1994,0,98042,47.3545,-122.158
350000,1580,1580,3,2.25,47916,1,0,3,0,1979,0,98024,47.5583,-121.852
971000,4390,3350,5,3.5,10140,2,0,3,1040,2005,0,98125,47.7174,-122.282
915000,2750,1840,5,2.5,5589,1.5,0,5,910,1910,0,98112,47.6364,-122.3
419000,2150,2150,4,1.5,23568,1,0,4,0,1950,0,98166,47.4522,-122.355
260000,1810,1230,4,1.75,7480,1,0,3,580,1977,0,98023,47.3275,-122.361
369950,2430,2430,3,1,10720,1,0,3,0,1977,0,98045,47.4895,-121.787
1030000,3680,3680,3,2.5,13384,2,0,3,0,1994,0,98006,47.5484,-122.119
601000,1330,1330,3,1.75,6743,1,0,3,0,1958,2002,98125,47.7012,-122.286
460500,1490,1150,3,1,10650,1,0,3,340,1963,0,98033,47.663,-122.178
323000,2100,2100,3,1.75,14850,1,0,4,0,1963,0,98042,47.3622,-122.059
345500,1350,1350,3,1,8581,1,0,5,0,1944,0,98177,47.7612,-122.362
650000,2208,2208,4,2,5000,3,0,5,0,1917,0,98116,47.5711,-122.383
425000,970,970,2,1,2970,1,0,3,0,1910,0,98102,47.6233,-122.319
210000,1520,1520,4,2,6174,1.5,0,5,0,1920,0,98022,47.2105,-121.989
335000,1570,1300,3,1.75,7500,1,0,3,270,1953,0,98146,47.4999,-122.368
752500,2360,2360,4,2.25,8616,2,0,4,0,1974,0,98033,47.6495,-122.198
532500,1330,1210,3,1.75,5000,2,0,4,120,1909,0,98116,47.5724,-122.384
265000,1070,1070,3,1,9000,1,0,4,0,1950,0,98198,47.4061,-122.33
397500,1510,810,3,1.25,13737,1,0,4,700,1961,0,98125,47.7289,-122.283
237500,1050,1050,3,1.75,7854,1,0,4,0,1975,0,98023,47.3011,-122.369
427200,1030,1030,3,1,8400,1,0,4,0,1963,0,98056,47.5364,-122.173
718000,3070,1740,5,3,9804,1,0,4,1330,1968,0,98006,47.5702,-122.128
420000,1760,1760,2,2.75,4139,2,0,3,0,2010,0,98065,47.5175,-121.878
379000,930,930,2,1,5400,1,0,3,0,1952,0,98117,47.6971,-122.372
326100,880,880,2,1,7683,1,0,3,0,1942,0,98177,47.7145,-122.361
535000,1360,1310,3,2.5,1016,3,0,3,50,2003,0,98115,47.6774,-122.324
283000,2130,1560,4,2.75,8560,1,0,3,570,1992,0,98022,47.1949,-122.01
640000,2060,2060,4,1.75,9828,1,0,4,0,1960,0,98005,47.5867,-122.174
585000,2160,1660,4,2.5,8158,1,0,4,500,1952,0,98115,47.6948,-122.328
645000,2780,1190,4,2,11583,1,0,3,1590,1955,0,98125,47.7293,-122.284
178500,740,740,2,1,6460,1,0,3,0,1953,0,98146,47.5077,-122.344
291000,1860,1860,4,2.5,6325,2,0,4,0,1991,0,98038,47.3492,-122.03
553500,850,850,2,1,2340,1,0,3,0,1922,0,98105,47.6707,-122.328
189950,1030,1030,2,1,4188,1,0,3,0,1981,0,98038,47.3738,-122.057
700000,1830,1830,4,2,4590,2,0,3,0,1908,0,98105,47.6593,-122.327
270000,1560,1560,3,2,8853,1,0,3,0,1967,0,98058,47.4312,-122.171
258000,1730,1230,4,1.75,8320,1,0,3,500,1977,0,98023,47.327,-122.361
530000,1930,1930,3,2.5,7214,2,0,3,0,2005,0,98125,47.7191,-122.309
245000,1422,1422,3,2.25,3677,2,0,3,0,2012,0,98092,47.3204,-122.178
563000,1380,1380,3,2,5000,1.5,0,4,0,1917,0,98117,47.6807,-122.369
515000,2430,2430,3,2.5,4203,2,0,3,0,2001,0,98065,47.5346,-121.875
325000,2610,2610,4,2.5,7091,2,0,3,0,1987,0,98023,47.3017,-122.349
540000,2000,2000,3,2.25,217800,2,0,3,0,1996,0,98024,47.5599,-121.911
460000,1750,1050,4,1.75,5500,1.5,0,5,700,1926,0,98117,47.6802,-122.388
538200,1780,1780,4,3,7260,1,0,4,0,1964,0,98008,47.627,-122.114
164808,1250,1250,3,1,5411,1,0,3,0,1980,0,98178,47.5064,-122.265
475000,1700,1230,3,1.75,8432,1,0,3,470,1977,0,98125,47.7221,-122.317
287000,1370,1370,3,2.25,6000,2,0,4,0,1992,0,98038,47.3484,-122.033
543115,1380,1030,2,1,5484,1,0,3,350,1947,0,98199,47.6382,-122.399
900000,1190,1190,4,2,8190,1.5,0,3,0,1945,0,98117,47.6908,-122.397
554000,1920,1920,2,2,6045,1,0,3,0,2003,0,98053,47.7107,-122.031
768000,3220,2690,3,2.5,54160,2,0,4,530,1981,0,98006,47.5468,-122.109
980000,3680,2060,4,3,5854,1,0,3,1620,1967,0,98199,47.6327,-122.395
395000,2070,1270,5,2.5,9600,1,0,3,800,1962,0,98146,47.4997,-122.364
380000,2000,2000,4,2.5,6921,2,0,3,0,2003,0,98038,47.3559,-122.014
512031,1540,770,3,1.75,3000,1,0,3,770,1920,0,98117,47.6769,-122.36
470000,1780,1230,3,2.25,8784,1,0,3,550,1977,0,98033,47.701,-122.172
590000,1560,1560,3,1.75,242629,1,0,3,0,1981,0,98053,47.6493,-121.956
515000,1920,1920,3,2.25,11500,1,0,3,0,1972,2000,98006,47.5498,-122.188
716500,1930,1230,3,1.75,5000,1,0,3,700,1936,0,98105,47.6582,-122.278
410000,1700,890,3,2,4250,1,0,3,810,1944,0,98199,47.6542,-122.385
1050000,3440,3440,4,3.25,35021,2,0,3,0,1983,0,98033,47.6476,-122.184
620000,2400,1460,4,2.25,5350,1.5,0,4,940,1929,0,98117,47.6763,-122.37
699000,1670,1270,3,1.75,5375,1,0,3,400,1952,0,98199,47.6416,-122.397
528000,1910,1280,4,2.25,8005,1,0,3,630,1960,0,98125,47.7259,-122.298
425000,1560,1560,3,1.75,9452,1,0,4,0,1974,0,98056,47.5197,-122.18
249500,1500,1500,2,1.75,8645,1,0,4,0,1963,0,98042,47.3643,-122.115
1040000,4475,4475,5,3.25,6642,2,0,3,0,2014,0,98053,47.6849,-122.018
318000,1410,1410,3,2.25,8909,2,0,3,0,1988,0,98198,47.3983,-122.31
470500,2500,1300,5,2.5,9248,1,0,3,1200,1966,0,98006,47.5415,-122.18
360000,1050,1050,3,1,9206,1.5,0,3,0,1954,0,98125,47.7071,-122.301
1240000,2680,1480,4,2.75,8500,1,0,4,1200,1962,0,98006,47.5634,-122.156
515000,1060,860,2,1,4228,1,0,3,200,1906,0,98112,47.6231,-122.293
310000,2010,1090,4,3,7426,1,0,5,920,1951,0,98178,47.5042,-122.265
775000,2320,1510,4,1.75,5595,1,0,3,810,1956,0,98199,47.6397,-122.388
208000,1810,1810,4,2.75,8677,1.5,0,3,0,1962,0,98198,47.3668,-122.31
825000,1150,1150,2,1,12775,1,1,4,0,1908,0,98178,47.502,-122.222
675000,2690,2690,4,3,28300,1,0,3,0,1954,1999,98166,47.4458,-122.343
500000,3410,3410,3,2.75,9360,1.5,0,4,0,1967,0,98058,47.4497,-122.147
385000,1850,1850,4,2,11700,1,0,4,0,1969,0,98059,47.4702,-122.12
448000,1530,1530,3,2.25,3056,2,0,3,0,2003,0,98053,47.6817,-122.035
435000,1560,1560,3,2.5,3987,2,0,3,0,2002,0,98053,47.687,-122.043
241000,1010,1010,3,1,9611,1,0,4,0,1973,0,98092,47.3006,-122.066
151000,720,720,2,1,4222,1,0,4,0,1942,0,98056,47.4965,-122.186
1570000,6070,6070,5,4.5,14731,2,0,3,0,2004,0,98059,47.5306,-122.134
195000,1260,840,3,1,8378,1,0,4,420,1959,1977,98023,47.3274,-122.348
1130000,3160,3160,4,2.5,8281,2,0,4,0,1995,0,98033,47.6699,-122.195
609850,1910,1910,2,2.75,1369,3,0,3,0,2002,0,98119,47.6544,-122.373
367000,2960,2960,4,2.5,6219,2,0,3,0,2006,0,98038,47.3603,-122.037
285167,2200,2200,3,2.25,8375,2,0,3,0,1988,0,98092,47.2626,-122.218
525000,1520,1520,3,1.75,8835,1,0,4,0,1957,0,98008,47.6054,-122.118
624000,3570,3570,5,3.75,14648,2,0,3,0,2005,0,98019,47.7377,-121.974
353000,1350,860,3,1,7740,1,0,4,490,1947,0,98125,47.7098,-122.291
552500,3710,2290,4,3.5,10400,2,0,3,1420,2002,0,98056,47.5041,-122.186
224500,1430,1430,4,1,8355,1.5,0,4,0,1983,0,98092,47.3178,-122.174
239000,940,940,3,1,8571,1,0,3,0,1950,0,98146,47.5006,-122.336
1200000,3990,3990,4,1.75,13470,2,0,3,0,2006,0,98059,47.5305,-122.131
505000,1380,1380,3,1,4000,1.5,0,3,0,1910,0,98112,47.6261,-122.296
302000,2020,1010,4,1.75,7865,1,0,4,1010,1963,0,98059,47.5008,-122.162
272000,2550,1560,5,1.5,6300,1,0,4,990,1959,0,98056,47.5014,-122.172
369000,2550,1560,5,1.5,6300,1,0,4,990,1959,0,98056,47.5014,-122.172
332500,1500,1500,3,1.5,6332,1,0,3,0,1953,0,98125,47.7274,-122.312
515000,3000,1760,3,2.5,8250,1,0,4,1240,1963,0,98008,47.6191,-122.112
269000,1690,1020,3,1,4250,1,0,3,670,1967,0,98178,47.4945,-122.258
1280000,4390,2430,4,4,17832,1,0,4,1960,1994,0,98059,47.5283,-122.143
400000,1130,990,3,1,4100,1,0,3,140,1941,0,98117,47.6856,-122.385
225000,1020,1020,3,1,8437,1,0,5,0,1987,0,98022,47.2093,-122
219000,1310,1310,2,2,2550,2,0,3,0,2004,0,98038,47.3496,-122.022
625000,2020,1010,4,2,6867,1,0,5,1010,1942,0,98115,47.7,-122.292
225500,1440,1440,4,2,7950,1,0,5,0,1962,0,98058,47.4517,-122.082
252500,1150,1150,3,2,6000,1,0,5,0,1956,0,98178,47.498,-122.263
75000,670,670,1,0,43377,1,0,3,0,1966,0,98022,47.2638,-121.906
298900,1830,1830,3,2.5,6162,2,0,3,0,1994,0,98092,47.3291,-122.17
350000,1010,1010,3,1.75,8580,1,0,3,0,1961,0,98033,47.6703,-122.174
790000,2460,1410,4,1.75,10061,1,1,3,1050,1961,0,98178,47.5105,-122.238
267500,2390,2390,5,3.5,6600,2,0,5,0,1977,0,98042,47.3737,-122.115
1750000,3460,3020,4,3.25,7749,2,0,3,440,1950,1998,98115,47.6849,-122.273
5110000,8010,5990,5,5.25,45517,2,1,3,2020,1999,0,98033,47.6767,-122.211
194000,1070,1070,3,1,6440,1,0,4,0,1971,0,98023,47.3186,-122.373
290000,440,440,2,0.75,8313,1,1,4,0,1943,0,98070,47.4339,-122.512
900000,2660,1800,4,2.5,3672,2,0,5,860,1910,0,98105,47.6609,-122.324
1150000,4460,4460,4,4,103382,2,0,3,0,2001,0,98053,47.634,-121.997
359000,1450,1450,3,2.5,3850,2,0,3,0,2004,0,98065,47.5318,-121.85
328000,3380,2420,4,3.25,7500,2,0,3,960,1990,0,98198,47.4092,-122.33
749950,2910,2210,4,2.75,18700,1,0,3,700,1957,1995,98177,47.7557,-122.368
535000,1330,1330,3,1,40259,1,0,4,0,1977,0,98024,47.552,-121.89
902000,2530,1570,4,2.25,9200,1,0,5,960,1976,0,98006,47.5612,-122.152
235000,1170,1170,3,1,11100,1,0,4,0,1968,0,98059,47.4954,-122.164
545000,2930,1680,2,2,14057,1,0,4,1250,1980,0,98070,47.4025,-122.463
334950,1620,1620,3,2.5,2930,2,0,3,0,2002,0,98058,47.4491,-122.12
